PriceHub;TradeDate;WtdAvgPrice;Change;DailyVolumeMWh;NumberTrades;NumberCounterparties
ABC;11/4/2009;42.03;0.5;34800;71;20
ABC;11/5/2009;36.41;-5.62;72800;84;21
ABC;11/6/2009;35;-1.41;34400;82;21
ABC;11/9/2009;36.48;1.48;34000;76;22
ABC;11/10/2009;33.86;-2.62;56000;54;21
ABC;11/12/2009;29.19;-4.67;92000;88;20
ABC;11/13/2009;25.79;-3.4;26400;61;23
ABC;11/16/2009;26.77;0.98;45600;98;24
ABC;11/17/2009;33.31;6.54;31200;73;19
ABC;11/18/2009;34.86;1.55;28800;68;20
ABC;11/19/2009;34.14;-0.72;77600;81;23
ABC;11/20/2009;31.47;-2.67;40400;88;22
ABC;11/23/2009;33.9;2.43;68000;61;22
ABC;11/24/2009;29.06;-4.84;86400;83;25
ABC;11/25/2009;30.01;0.95;40800;92;19
ABC;11/30/2009;41.44;11.43;28800;63;21
ABC;12/1/2009;42.24;0.8;38400;89;22
ABC;12/2/2009;43.44;1.2;27200;61;21
ABC;12/3/2009;42.93;-0.51;72000;86;23
ABC;12/4/2009;42.71;-0.22;30400;73;21
ABC;12/7/2009;47.71;5;44800;102;22
ABC;12/8/2009;60.15;12.44;18000;41;17
ABC;12/9/2009;54.03;-6.12;35200;82;18
ABC;12/10/2009;48.1;-5.93;88800;103;20
ABC;12/11/2009;47.65;-0.45;41600;95;19
ABC;12/14/2009;48.54;0.89;47600;97;23
ABC;12/15/2009;47.97;-0.57;54000;110;24
ABC;12/16/2009;46.9;-1.07;43600;95;19
ABC;12/17/2009;47.06;0.16;78400;94;20
ABC;12/18/2009;48.93;1.87;32400;71;18
ABC;12/21/2009;47.37;-1.56;88800;98;23
ABC;12/22/2009;45.65;-1.72;41600;49;19
ABC;12/23/2009;48.19;2.54;22400;55;17
ABC;12/28/2009;50.99;2.8;62400;133;17
ABC;12/29/2009;52.32;1.33;140800;142;24
ABC;12/30/2009;42.57;-9.75;20400;48;17
ABC;12/31/2009;47.17;4.6;11600;29;15
ABC;1/4/2010;49.68;2.51;19200;46;20
ABC;1/5/2010;49.1;-0.58;18000;43;18
ABC;1/6/2010;48.32;-0.78;27200;63;23
ABC;1/7/2010;52.65;4.33;23200;29;20
ABC;1/8/2010;47.18;-5.47;13600;34;19
ABC;1/11/2010;45.82;-1.36;13600;28;18
ABC;1/12/2010;48.4;2.58;32000;39;18
ABC;1/13/2010;46.74;-1.66;26400;33;21
ABC;1/14/2010;47.69;0.95;6400;16;13
ABC;1/15/2010;49.04;1.35;16800;40;18
ABC;1/19/2010;49.22;0.18;23600;49;20
ABC;1/20/2010;48.53;-0.69;22400;49;18
ABC;1/21/2010;45.8;-2.73;19200;23;16
ABC;1/22/2010;48.17;2.37;10400;23;16
ABC;1/25/2010;48.45;0.28;12000;29;15
ABC;1/26/2010;46.04;-2.41;16000;19;15
ABC;1/27/2010;42.85;-3.19;13600;17;16
ABC;1/29/2010;42.98;0.13;24000;55;20
ABC;2/1/2010;45.24;2.26;16000;36;21
ABC;2/2/2010;47.95;2.71;17600;44;19
ABC;2/3/2010;49;1.05;12000;28;19
ABC;2/4/2010;48.3;-0.7;28800;36;16
ABC;2/5/2010;51.98;3.68;10800;27;18
ABC;2/8/2010;49.98;-2;14000;33;21
ABC;2/9/2010;49.96;-0.02;33600;42;20
ABC;2/10/2010;50.48;0.52;38400;46;15
ABC;2/11/2010;49.05;-1.43;19200;48;19
ABC;2/12/2010;47;-2.05;10000;24;17
ABC;2/16/2010;47.53;0.53;15600;39;22
ABC;2/17/2010;45.5;-2.03;20400;49;15
ABC;2/18/2010;42.45;-3.05;32000;37;18
ABC;2/19/2010;41.73;-0.72;16800;41;18
ABC;2/22/2010;41.84;0.11;18400;44;20
ABC;2/23/2010;42.38;0.54;54400;66;21
ABC;2/24/2010;43.01;0.63;49600;57;20
ABC;2/26/2010;42.7;-0.31;11200;27;18
ABC;3/1/2010;43.13;0.43;15600;38;18
ABC;3/2/2010;43.57;0.44;23200;51;18
ABC;3/3/2010;44.14;0.57;20800;45;20
ABC;3/4/2010;42.64;-1.5;59200;50;18
ABC;3/5/2010;41.53;-1.11;20800;40;19
ABC;3/8/2010;43.68;2.15;20800;44;23
ABC;3/9/2010;42.6;-1.08;17200;39;23
ABC;3/10/2010;42.48;-0.12;23600;54;22
ABC;3/11/2010;42.64;0.16;31200;31;20
ABC;3/12/2010;44.16;1.52;19600;40;19
ABC;3/15/2010;41.46;-2.7;30400;70;23
ABC;3/16/2010;45.63;4.17;22000;49;21
ABC;3/17/2010;45.15;-0.48;34400;73;22
ABC;3/18/2010;38.68;-6.47;60000;68;22
ABC;3/19/2010;38.03;-0.65;20800;46;18
ABC;3/22/2010;38.49;0.46;16800;39;16
ABC;3/23/2010;39.91;1.42;21200;48;20
ABC;3/24/2010;38.3;-1.61;14000;32;15
ABC;3/25/2010;37.8;-0.5;37600;46;18
ABC;3/26/2010;38.73;0.93;20800;46;20
ABC;3/29/2010;38.45;-0.28;18000;39;19
ABC;3/30/2010;37.75;-0.7;19600;49;19
ABC;3/31/2010;35.57;-2.18;48000;35;17
ABC;4/1/2010;35.58;0.01;20000;49;16
ABC;4/5/2010;35.02;-0.56;39200;82;21
ABC;4/6/2010;36.99;1.97;19600;44;20
ABC;4/7/2010;38.44;1.45;23200;54;21
ABC;4/8/2010;37.77;-0.67;32800;36;18
ABC;4/9/2010;37.65;-0.12;35200;74;19
ABC;4/12/2010;37.02;-0.63;17600;36;20
ABC;4/13/2010;37.09;0.07;26400;61;23
ABC;4/14/2010;38.84;1.75;20400;48;21
ABC;4/15/2010;35.96;-2.88;39200;47;21
ABC;4/16/2010;35.56;-0.4;32400;75;19
ABC;4/19/2010;34.6;-0.96;22000;54;17
ABC;4/20/2010;34.51;-0.09;21200;45;18
ABC;4/21/2010;32.51;-2;22400;51;22
ABC;4/22/2010;32.88;0.37;62400;72;20
ABC;4/23/2010;34.8;1.92;14000;35;16
ABC;4/26/2010;36.19;1.39;23600;54;22
ABC;4/27/2010;35.5;-0.69;25600;29;16
ABC;4/28/2010;33.56;-1.94;30000;61;24
ABC;4/29/2010;31.94;-1.62;17600;42;20
ABC;4/30/2010;35.45;3.51;15600;36;16
ABC;5/3/2010;33.74;-1.71;29600;69;19
ABC;5/4/2010;35.52;1.78;36400;86;20
ABC;5/5/2010;34.12;-1.4;22000;49;18
ABC;5/6/2010;32.77;-1.35;43200;48;19
ABC;5/7/2010;34.26;1.49;10000;25;12
ABC;5/10/2010;34.53;0.27;11200;28;16
ABC;5/11/2010;34.73;0.2;23200;58;18
ABC;5/12/2010;34.53;-0.2;31600;72;19
ABC;5/13/2010;34.68;0.15;50400;55;20
ABC;5/14/2010;37.38;2.7;26800;66;18
ABC;5/17/2010;36.16;-1.22;30000;70;19
ABC;5/18/2010;37.7;1.54;21200;48;20
ABC;5/19/2010;35.81;-1.89;33200;80;20
ABC;5/20/2010;34.59;-1.22;37600;41;17
ABC;5/21/2010;34.1;-0.49;14800;37;16
ABC;5/24/2010;33.24;-0.86;25600;55;18
ABC;5/25/2010;34.13;0.89;53600;58;18
ABC;5/26/2010;31.89;-2.24;48800;60;20
ABC;5/28/2010;36.09;4.2;22800;47;17
ABC;6/1/2010;34.09;-2;25200;56;21
ABC;6/2/2010;33.51;-0.58;34000;78;21
ABC;6/3/2010;34.03;0.52;69600;81;24
ABC;6/4/2010;44.49;10.46;48400;97;23
ABC;6/7/2010;38.4;-6.09;30000;66;24
ABC;6/8/2010;37.3;-1.1;38000;78;22
ABC;6/9/2010;34.47;-2.83;28400;65;20
ABC;6/10/2010;29.88;-4.59;48800;60;16
ABC;6/11/2010;35.76;5.88;24800;56;19
ABC;6/14/2010;36.55;0.79;30800;62;15
ABC;6/15/2010;36.65;0.1;20400;46;14
ABC;6/16/2010;36.4;-0.25;21600;49;17
ABC;6/17/2010;33.5;-2.9;36000;42;18
ABC;6/18/2010;37.08;3.58;18400;43;17
ABC;6/21/2010;37.33;0.25;14400;35;17
ABC;6/22/2010;38.28;0.95;18000;45;20
ABC;6/23/2010;39.1;0.82;17600;38;18
ABC;6/24/2010;36.24;-2.86;36800;45;17
ABC;6/25/2010;43.26;7.02;14800;36;20
ABC;6/28/2010;42.41;-0.85;24000;59;23
ABC;6/29/2010;40.17;-2.24;20000;48;17
ABC;6/30/2010;40.46;0.29;28000;65;23
ABC;7/1/2010;38.89;-1.57;65600;73;22
ABC;7/2/2010;41.6;2.71;16800;30;21
ABC;7/6/2010;39.42;-2.18;20400;49;21
ABC;7/7/2010;40.83;1.41;19600;41;23
ABC;7/8/2010;40.34;-0.49;44800;53;19
ABC;7/9/2010;42.15;1.81;26000;62;24
ABC;7/12/2010;39.12;-3.03;21200;51;21
ABC;7/13/2010;40.95;1.83;24800;52;22
ABC;7/14/2010;45.09;4.14;25200;59;24
ABC;7/15/2010;51.86;6.77;37600;45;19
ABC;7/16/2010;50.13;-1.73;24000;52;22
ABC;7/19/2010;48.2;-1.93;17200;40;19
ABC;7/20/2010;47.6;-0.6;16400;36;19
ABC;7/21/2010;45.97;-1.63;14000;33;19
ABC;7/22/2010;40.72;-5.25;18400;18;16
ABC;7/23/2010;42.4;1.68;11600;29;21
ABC;7/26/2010;42.82;0.42;15200;38;18
ABC;7/27/2010;40.89;-1.93;12400;27;20
ABC;7/28/2010;40.52;-0.37;12800;32;18
ABC;7/29/2010;40.33;-0.19;29600;34;21
ABC;7/30/2010;44.34;4.01;25200;56;20
ABC;8/2/2010;42.96;-1.38;23200;52;20
ABC;8/3/2010;41.46;-1.5;15200;37;21
ABC;8/4/2010;43.98;2.52;20800;48;21
ABC;8/5/2010;39.47;-4.51;39200;49;23
ABC;8/6/2010;38.78;-0.69;16400;38;21
ABC;8/9/2010;38.53;-0.25;13200;29;16
ABC;8/10/2010;39.4;0.87;20400;49;20
ABC;8/11/2010;41.58;2.18;23600;57;19
ABC;8/12/2010;40.95;-0.63;30400;34;18
ABC;8/13/2010;47.04;6.09;18800;42;20
ABC;8/16/2010;40;-7.04;20000;43;19
ABC;8/17/2010;37.17;-2.83;17600;41;20
ABC;8/18/2010;37.48;0.31;23200;55;21
ABC;8/19/2010;38.86;1.38;40000;45;19
ABC;8/20/2010;43.76;4.9;17600;43;16
ABC;8/23/2010;59.39;15.63;17600;41;18
ABC;8/24/2010;55.45;-3.94;16400;37;19
ABC;8/25/2010;50.91;-4.54;17200;41;20
ABC;8/26/2010;35.09;-15.82;29600;35;16
ABC;8/27/2010;33.55;-1.54;30000;63;20
ABC;8/30/2010;31.76;-1.79;25600;57;20
ABC;8/31/2010;35.19;3.43;100800;104;23
ABC;9/1/2010;33.01;-2.18;81600;91;21
ABC;9/3/2010;32.72;-0.29;38800;84;21
ABC;9/7/2010;33.26;0.54;40000;70;20
ABC;9/8/2010;32.83;-0.43;35600;81;19
ABC;9/9/2010;31.71;-1.12;80000;88;19
ABC;9/10/2010;34.41;2.7;27600;64;21
ABC;9/13/2010;37.03;2.62;29200;70;23
ABC;9/14/2010;38.29;1.26;24800;58;22
ABC;9/15/2010;38.65;0.36;30000;74;20
ABC;9/16/2010;38.2;-0.45;48800;51;19
ABC;9/17/2010;37.46;-0.74;23200;49;20
ABC;9/20/2010;37.79;0.33;41600;90;23
ABC;9/21/2010;35.74;-2.05;30800;63;19
ABC;9/22/2010;36.27;0.53;29200;61;18
ABC;9/23/2010;38.4;2.13;39200;43;19
ABC;9/24/2010;42.75;4.35;32000;75;21
ABC;9/27/2010;40.89;-1.86;27200;65;19
ABC;9/28/2010;40.89;0;28000;65;19
ABC;9/29/2010;38.18;-2.71;30000;66;19
ABC;9/30/2010;37.5;-0.68;107200;112;24
ABC;10/1/2010;36.16;-1.34;46000;91;24
ABC;10/4/2010;34.94;-1.22;30400;66;23
ABC;10/5/2010;32.98;-1.96;24000;55;21
ABC;10/6/2010;33.14;0.16;36800;89;23
ABC;10/7/2010;33.67;0.53;67200;74;24
ABC;10/8/2010;34.87;1.2;28800;51;22
ABC;10/11/2010;35.12;0.25;29200;72;23
ABC;10/12/2010;34.7;-0.42;32400;70;24
ABC;10/13/2010;35.59;0.89;44000;99;25
ABC;10/14/2010;35.03;-0.56;68800;73;22
ABC;10/15/2010;33.32;-1.71;21600;51;24
ABC;10/18/2010;32.68;-0.64;17200;35;19
ABC;10/19/2010;32.74;0.06;27200;62;24
ABC;10/20/2010;33.36;0.62;25200;57;22
ABC;10/21/2010;33.8;0.44;46400;52;20
ABC;10/22/2010;31.16;-2.64;17200;40;20
ABC;10/25/2010;30.7;-0.46;30000;62;26
ABC;10/26/2010;33.27;2.57;48000;58;25
ABC;10/27/2010;33.1;-0.17;38400;46;25
ABC;10/29/2010;33.27;0.17;22800;53;23
ABC;11/1/2010;32.11;-1.16;24400;57;22
ABC;11/2/2010;31.36;-0.75;27600;65;20
ABC;11/3/2010;31.48;0.12;21600;47;23
ABC;11/4/2010;31.89;0.41;40800;47;21
ABC;11/5/2010;31.5;-0.39;18800;43;22
ABC;11/8/2010;32.4;0.9;17200;43;21
ABC;11/9/2010;35.52;3.12;40000;46;20
ABC;11/10/2010;36.38;0.86;37600;44;20
ABC;11/12/2010;32.75;-3.63;23600;53;19
ABC;11/15/2010;30.59;-2.16;24400;59;22
ABC;11/16/2010;29.87;-0.72;23200;56;22
ABC;11/17/2010;30.79;0.92;27200;66;22
ABC;11/18/2010;32.33;1.54;36800;45;14
ABC;11/19/2010;36.04;3.71;24400;55;20
ABC;11/22/2010;39.32;3.28;61600;77;20
ABC;11/23/2010;34.67;-4.65;36800;39;17
ABC;11/24/2010;37.29;2.62;15600;35;16
ABC;11/29/2010;40.7;3.41;20000;46;19
ABC;11/30/2010;40.85;0.15;23200;52;19
ABC;12/1/2010;40.18;-0.67;27200;59;17
ABC;12/2/2010;35.31;-4.87;56000;68;20
ABC;12/3/2010;33.63;-1.68;19600;44;16
ABC;12/6/2010;32.97;-0.66;23200;57;20
ABC;12/7/2010;36.13;3.16;30000;75;16
ABC;12/8/2010;36.69;0.56;38400;67;18
ABC;12/9/2010;35.63;-1.06;50400;60;18
ABC;12/10/2010;35.72;0.09;26800;63;21
ABC;12/13/2010;37.56;1.84;18000;43;16
ABC;12/14/2010;36.86;-0.7;14400;32;16
ABC;12/15/2010;36.15;-0.71;14000;35;16
ABC;12/16/2010;35.87;-0.28;34400;40;15
ABC;12/17/2010;33.02;-2.85;14000;32;14
ABC;12/20/2010;33.37;0.35;12000;30;16
ABC;12/21/2010;32.84;-0.53;40000;47;17
ABC;12/22/2010;30.28;-2.56;12800;31;14
ABC;12/23/2010;32.54;2.26;11600;28;14
ABC;12/27/2010;33.62;1.08;10400;13;10
ABC;12/28/2010;35.62;2;18400;23;15
ABC;12/30/2010;36.26;0.64;12800;30;15
ABC;1/3/2011;40.14;3.88;23200;56;17
ABC;1/4/2011;40.35;0.21;23200;55;20
ABC;1/5/2011;37.06;-3.29;10000;25;15
ABC;1/6/2011;34.51;-2.55;24800;26;15
ABC;1/7/2011;39.29;4.78;12800;29;14
ABC;1/10/2011;38.71;-0.58;11200;26;15
ABC;1/11/2011;35.81;-2.9;31200;34;13
ABC;1/12/2011;34.95;-0.86;50400;55;16
ABC;1/13/2011;34.92;-0.03;12800;32;17
ABC;1/14/2011;33.95;-0.97;10400;26;14
ABC;1/18/2011;33.61;-0.34;7600;19;12
ABC;1/19/2011;33.13;-0.48;12000;30;16
ABC;1/20/2011;31.98;-1.15;21600;27;16
ABC;1/21/2011;30.63;-1.35;19200;47;17
ABC;1/24/2011;30.28;-0.35;13600;34;14
ABC;1/25/2011;31.23;0.95;20800;52;16
ABC;1/26/2011;32.16;0.93;16000;39;15
ABC;1/27/2011;29.71;-2.45;26400;33;14
ABC;1/28/2011;32.55;2.84;15600;39;17
ABC;1/31/2011;37.54;4.99;15200;38;17
ABC;2/1/2011;40.73;3.19;21200;46;15
ABC;2/2/2011;54.9;14.17;20800;41;18
ABC;2/3/2011;49.08;-5.82;36000;42;17
ABC;2/4/2011;42.29;-6.79;11600;28;13
ABC;2/7/2011;37.15;-5.14;17600;37;14
ABC;2/8/2011;34.5;-2.65;18000;45;16
ABC;2/9/2011;35.12;0.62;18000;42;16
ABC;2/10/2011;32.41;-2.71;36800;44;17
ABC;2/11/2011;29.92;-2.49;26800;66;18
ABC;2/14/2011;27.56;-2.36;22800;56;19
ABC;2/15/2011;26.4;-1.16;40000;50;17
ABC;2/16/2011;27.76;1.36;30400;37;16
ABC;2/17/2011;30.99;3.23;11600;29;16
ABC;2/18/2011;31.59;0.6;11600;26;13
ABC;2/22/2011;33.55;1.96;12000;30;16
ABC;2/23/2011;32.7;-0.85;11600;29;14
ABC;2/24/2011;30.35;-2.35;19200;24;14
ABC;2/25/2011;32.47;2.12;6000;15;12
ABC;2/28/2011;33.37;0.9;21200;48;17
ABC;3/1/2011;32.37;-1;24800;56;15
ABC;3/2/2011;29.09;-3.28;12800;32;14
ABC;3/3/2011;24.38;-4.71;24800;31;16
ABC;3/4/2011;28.62;4.24;19200;45;11
ABC;3/7/2011;25.51;-3.11;18000;44;17
ABC;3/8/2011;25.68;0.17;24000;58;17
ABC;3/9/2011;27.58;1.9;18400;37;14
ABC;3/10/2011;28.8;1.22;53600;56;16
ABC;3/11/2011;28.28;-0.52;15600;37;14
ABC;3/14/2011;28.79;0.51;24000;53;16
ABC;3/15/2011;29.88;1.09;15200;38;15
ABC;3/16/2011;30.25;0.37;13200;33;15
ABC;3/17/2011;29.7;-0.55;37600;46;18
ABC;3/18/2011;29.94;0.24;12800;30;14
ABC;3/21/2011;25.99;-3.95;20400;48;19
ABC;3/22/2011;27.68;1.69;27200;53;18
ABC;3/23/2011;27.93;0.25;18000;40;19
ABC;3/24/2011;28.23;0.3;44800;43;17
ABC;3/25/2011;27.96;-0.27;20800;51;19
ABC;3/28/2011;28.62;0.66;17200;38;16
ABC;3/29/2011;26.78;-1.84;16000;37;15
ABC;3/30/2011;30.77;3.99;12800;31;14
ABC;3/31/2011;32.17;1.4;41600;52;14
ABC;4/1/2011;36.49;4.32;12000;28;15
ABC;4/4/2011;31.07;-5.42;14400;36;14
ABC;4/5/2011;33.92;2.85;12000;30;14
ABC;4/6/2011;35.74;1.82;16000;40;18
ABC;4/7/2011;30.87;-4.87;32000;39;16
ABC;4/8/2011;35.46;4.59;13600;32;16
ABC;4/11/2011;36.51;1.05;17600;42;18
ABC;4/12/2011;35.71;-0.8;16000;39;20
ABC;4/13/2011;35.28;-0.43;17200;41;19
ABC;4/14/2011;35.11;-0.17;12800;16;10
ABC;4/15/2011;41.74;6.63;13600;34;15
ABC;4/18/2011;39.58;-2.16;9200;23;16
ABC;4/19/2011;38.68;-0.9;27200;31;19
ABC;4/20/2011;34.65;-4.03;21600;27;14
ABC;4/21/2011;33.31;-1.34;12000;28;13
ABC;4/25/2011;31.96;-1.35;10400;26;14
ABC;4/26/2011;36.7;4.74;10800;27;15
ABC;4/27/2011;37.78;1.08;8800;21;16
ABC;4/28/2011;31.13;-6.65;12000;15;9
ABC;4/29/2011;39.77;8.64;12400;30;20
ABC;5/2/2011;44.2;4.43;15600;38;15
ABC;5/3/2011;45.02;0.82;21200;48;21
ABC;5/4/2011;42.49;-2.53;16800;38;20
ABC;5/5/2011;37.12;-5.37;33600;41;18
ABC;5/6/2011;35.58;-1.54;9200;20;16
ABC;5/9/2011;36.12;0.54;19200;48;23
ABC;5/10/2011;34.32;-1.8;16800;42;22
ABC;5/11/2011;35.79;1.47;15200;38;23
ABC;5/12/2011;34.82;-0.97;28800;36;20
ABC;5/13/2011;34.37;-0.45;14400;35;20
ABC;5/16/2011;28.94;-5.43;11600;29;17
ABC;5/17/2011;28.09;-0.85;8800;20;13
ABC;5/18/2011;31.29;3.2;12400;30;17
ABC;5/19/2011;31.38;0.09;16800;21;14
ABC;5/20/2011;33.79;2.41;12000;27;18
ABC;5/23/2011;32.86;-0.93;15600;39;18
ABC;5/24/2011;37.03;4.17;21600;27;15
ABC;5/25/2011;33.98;-3.05;24000;30;18
ABC;5/27/2011;34.88;0.9;12000;28;18
ABC;5/31/2011;34.78;-0.1;8800;22;12
ABC;6/1/2011;34.23;-0.55;10400;23;15
ABC;6/2/2011;31.43;-2.8;17600;21;13
ABC;6/3/2011;36.13;4.7;10400;26;15
ABC;6/6/2011;36.02;-0.11;9600;24;17
ABC;6/7/2011;36.05;0.03;8000;17;11
ABC;6/8/2011;38.83;2.78;13200;31;16
ABC;6/9/2011;36.26;-2.57;17600;22;15
ABC;6/10/2011;40.94;4.68;7600;19;17
ABC;6/13/2011;41.7;0.76;12800;32;17
ABC;6/14/2011;42.96;1.26;11200;24;16
ABC;6/15/2011;39.51;-3.45;8800;21;12
ABC;6/16/2011;34.56;-4.95;18400;22;14
ABC;6/17/2011;39.19;4.63;8000;19;12
ABC;6/20/2011;45.26;6.07;9200;23;15
ABC;6/21/2011;45.09;-0.17;20000;48;20
ABC;6/22/2011;40.8;-4.29;14000;33;16
ABC;6/23/2011;36.65;-4.15;21600;26;16
ABC;6/24/2011;41.43;4.78;10800;25;16
ABC;6/27/2011;44.05;2.62;13600;31;16
ABC;6/28/2011;44.17;0.12;24800;29;14
ABC;6/29/2011;45.34;1.17;19200;24;14
ABC;7/1/2011;56.32;10.98;14800;31;15
ABC;7/5/2011;51.14;-5.18;20800;49;17
ABC;7/6/2011;49.58;-1.56;14000;28;12
ABC;7/7/2011;46.66;-2.92;32000;37;16
ABC;7/8/2011;44.77;-1.89;17600;41;17
ABC;7/11/2011;44.03;-0.74;16800;34;18
ABC;7/12/2011;42.36;-1.67;14000;34;16
ABC;7/13/2011;41.44;-0.92;19200;48;14
ABC;7/14/2011;40.84;-0.6;32000;40;16
ABC;7/15/2011;44.45;3.61;13600;33;15
ABC;7/18/2011;43.76;-0.69;13600;33;16
ABC;7/19/2011;44.18;0.42;14400;31;18
ABC;7/20/2011;44.07;-0.11;11200;28;11
ABC;7/21/2011;43.84;-0.23;24800;30;13
ABC;7/22/2011;44.26;0.42;11600;29;11
ABC;7/25/2011;44.14;-0.12;6400;16;7
ABC;7/26/2011;45.78;1.64;21600;27;13
ABC;7/27/2011;46.34;0.56;8800;9;7
ABC;7/29/2011;45.31;-1.03;16000;40;16
ABC;8/1/2011;44.33;-0.98;8800;22;15
ABC;8/2/2011;46.2;1.87;13600;34;17
ABC;8/3/2011;45.57;-0.63;15200;38;14
ABC;8/4/2011;41.46;-4.11;10400;12;12
ABC;8/5/2011;40.8;-0.66;6000;15;13
ABC;8/8/2011;41.23;0.43;11600;26;15
ABC;8/9/2011;39.54;-1.69;8400;19;14
ABC;8/10/2011;38.95;-0.59;3600;9;10
ABC;8/11/2011;39.02;0.07;22400;27;15
ABC;8/12/2011;40.45;1.43;8800;22;14
ABC;8/15/2011;40.75;0.3;8000;20;12
ABC;8/16/2011;40.37;-0.38;12000;29;15
ABC;8/17/2011;41.31;0.94;8800;22;13
ABC;8/18/2011;40.83;-0.48;19200;23;15
ABC;8/19/2011;39.79;-1.04;7600;17;11
ABC;8/22/2011;43.45;3.66;14400;36;19
ABC;8/23/2011;44.81;1.36;6400;16;10
ABC;8/24/2011;47.9;3.09;8800;21;12
ABC;8/25/2011;46.6;-1.3;14400;17;14
ABC;8/26/2011;46.34;-0.26;6400;16;12
ABC;8/29/2011;42.25;-4.09;14000;34;19
ABC;8/30/2011;39.7;-2.55;8400;20;13
ABC;8/31/2011;42.51;2.81;10800;24;16
ABC;9/1/2011;43.11;0.6;18400;22;17
ABC;9/2/2011;45.17;2.06;6000;15;11
ABC;9/6/2011;44.17;-1;10400;25;17
ABC;9/7/2011;44.29;0.12;14800;34;16
ABC;9/8/2011;41.49;-2.8;25600;32;14
ABC;9/9/2011;41.51;0.02;10800;26;18
ABC;9/12/2011;39;-2.51;400;1;2
ABC;9/13/2011;39.47;0.47;13200;28;18
ABC;9/14/2011;38.81;-0.66;12800;25;18
ABC;9/15/2011;35.55;-3.26;12800;16;10
ABC;9/16/2011;38.25;2.7;6800;17;12
ABC;9/19/2011;39.92;1.67;9600;24;16
ABC;9/20/2011;40.78;0.86;13600;34;19
ABC;9/21/2011;40.74;-0.04;8800;22;17
ABC;9/22/2011;39.07;-1.67;17600;22;12
ABC;9/23/2011;34.82;-4.25;12400;30;12
ABC;9/26/2011;37.72;2.9;8000;16;13
ABC;9/27/2011;37.83;0.11;9600;11;8
ABC;9/28/2011;37.64;-0.19;5600;13;12
ABC;9/29/2011;36.29;-1.35;10800;27;13
ABC;9/30/2011;36.56;0.27;7200;18;11
ABC;10/3/2011;34.76;-1.8;12000;29;18
ABC;10/4/2011;32.31;-2.45;10400;23;15
ABC;10/5/2011;31.32;-0.99;9200;21;14
ABC;10/6/2011;31.45;0.13;28800;30;14
ABC;10/7/2011;33.29;1.84;14000;33;20
ABC;10/10/2011;33.7;0.41;14400;36;16
ABC;10/11/2011;37.25;3.55;13200;32;16
ABC;10/12/2011;38.6;1.35;14400;35;13
ABC;10/13/2011;35.29;-3.31;35200;39;17
ABC;10/14/2011;35.74;0.45;12000;26;15
ABC;10/17/2011;39.65;3.91;16800;41;19
ABC;10/18/2011;39.25;-0.4;14000;35;14
ABC;10/19/2011;35.3;-3.95;12800;32;16
ABC;10/20/2011;33.2;-2.1;30400;37;14
ABC;10/21/2011;33.46;0.26;7200;18;13
ABC;10/24/2011;34.75;1.29;13600;33;14
ABC;10/25/2011;35.95;1.2;11200;25;13
ABC;10/26/2011;34.34;-1.61;9600;23;14
ABC;10/27/2011;33.86;-0.48;24800;28;15
ABC;10/28/2011;33.85;-0.01;14800;36;12
ABC;10/31/2011;34.79;0.94;17600;43;17
ABC;11/1/2011;34.88;0.09;13200;33;14
ABC;11/2/2011;37.69;2.81;25600;61;19
ABC;11/3/2011;34.67;-3.02;39200;48;16
ABC;11/4/2011;35.99;1.32;18400;44;14
ABC;11/7/2011;36.09;0.1;23600;47;16
ABC;11/8/2011;36.74;0.65;39200;46;17
ABC;11/9/2011;33.89;-2.85;22400;24;13
ABC;11/10/2011;33.78;-0.11;12400;28;12
ABC;11/14/2011;32.32;-1.46;14800;36;15
ABC;11/15/2011;31.74;-0.58;16800;40;16
ABC;11/16/2011;31.61;-0.13;10800;27;14
ABC;11/17/2011;32.7;1.09;26400;32;14
ABC;11/18/2011;31.33;-1.37;14800;35;15
ABC;11/21/2011;30.16;-1.17;24800;27;13
ABC;11/22/2011;28.38;-1.78;23200;27;15
ABC;11/23/2011;28.77;0.39;19200;46;17
ABC;11/28/2011;30.03;1.26;14800;33;16
ABC;11/29/2011;30.48;0.45;15600;36;14
ABC;11/30/2011;31.66;1.18;16800;38;14
ABC;12/1/2011;32.34;0.68;27200;30;13
ABC;12/2/2011;35.04;2.7;16400;41;14
ABC;12/5/2011;35.66;0.62;17600;41;19
ABC;12/6/2011;35.5;-0.16;17600;41;21
ABC;12/7/2011;35.41;-0.09;21600;54;22
ABC;12/8/2011;32.73;-2.68;36000;40;19
ABC;12/9/2011;33.71;0.98;16800;41;18
ABC;12/12/2011;33.94;0.23;18000;36;18
ABC;12/13/2011;32.99;-0.95;18400;44;19
ABC;12/14/2011;32.26;-0.73;18400;35;16
ABC;12/15/2011;30.55;-1.71;29600;31;12
ABC;12/16/2011;31.85;1.3;19200;37;13
ABC;12/19/2011;29.3;-2.55;16000;31;14
ABC;12/20/2011;30.65;1.35;28800;29;15
ABC;12/21/2011;30.07;-0.58;29600;21;12
ABC;12/22/2011;30.87;0.8;10000;20;11
ABC;12/27/2011;31;0.13;27200;21;13
ABC;12/28/2011;29.3;-1.7;35200;37;13
ABC;12/30/2011;27.78;-1.52;7600;19;12
ABC;1/3/2012;27.8;0.02;7600;18;13
ABC;1/4/2012;27.52;-0.28;6400;15;15
